Timestamp(ms),Current(uA),D0-D7
164842.18,333.438,00000000
164842.19,333.438,00000000
164842.2,332.535,00000000
164842.21,332.535,00000000
164842.22,334.341,00000000
164842.23,333.889,00000000
164842.24,332.535,00000000
164842.25,334.792,00000000
164842.26,333.889,00000000
164842.27,332.084,00000000
164842.28,332.987,00000000
164842.29,330.730,00000000
164842.3,331.633,00000000
164842.31,333.889,00000000
164842.32,332.987,00000000
164842.33,332.987,00000000
164842.34,332.987,00000000
164842.35,332.987,00000000
164842.36,332.535,00000000
164842.37,333.889,00000000
164842.38,333.889,00000000
164842.39,334.792,00000000
164842.4,334.341,00000000
164842.41,333.438,00000000
164842.42,334.341,00000000
164842.43,333.889,00000000
164842.44,333.889,00000000
164842.45,334.341,00000000
164842.46,333.438,00000000
164842.47,334.341,00000000
164842.48,333.438,00000000
164842.49,334.792,00000000
164842.5,335.244,00000000
164842.51,335.695,00000000
164842.52,334.341,00000000
164842.53,332.987,00000000
164842.54,332.987,00000000
164842.55,334.792,00000000
164842.56,334.341,00000000
164842.57,335.244,00000000
164842.58,333.889,00000000
164842.59,333.438,00000000
164842.6,335.244,00000000
164842.61,333.889,00000000
164842.62,333.889,00000000
164842.63,334.341,00000000
164842.64,334.792,00000000
164842.65,334.792,00000000
164842.66,333.889,00000000
164842.67,335.244,00000000
164842.68,334.792,00000000
164842.69,334.341,00000000
164842.7,332.987,00000000
164842.71,334.341,00000000
164842.72,334.792,00000000
164842.73,335.695,00000000
164842.74,332.987,00000000
164842.75,332.535,00000000
164842.76,332.535,00000000
164842.77,332.987,00000000
164842.78,333.438,00000000
164842.79,332.987,00000000
164842.8,334.341,00000000
164842.81,334.792,00000000
164842.82,335.695,00000000
164842.83,334.341,00000000
164842.84,334.792,00000000
164842.85,334.792,00000000
164842.86,333.889,00000000
164842.87,334.792,00000000
164842.88,334.341,00000000
164842.89,333.438,00000000
164842.9,335.244,00000000
164842.91,333.438,00000000
164842.92,334.792,00000000
164842.93,332.535,00000000
164842.94,333.438,00000000
164842.95,334.792,00000000
164842.96,334.341,00000000
164842.97,333.889,00000000
164842.98,334.792,00000000
164842.99,335.244,00000000
164843,336.147,00000000
164843.01,334.341,00000000
164843.02,335.695,00000000
164843.03,333.889,00000000
164843.04,334.341,00000000
164843.05,334.341,00000000
164843.06,334.792,00000000
164843.07,335.244,00000000
164843.08,334.792,00000000
164843.09,334.792,00000000
164843.1,334.341,00000000
164843.11,334.792,00000000
164843.12,332.987,00000000
164843.13,334.792,00000000
164843.14,333.889,00000000
164843.15,334.792,00000000
164843.16,332.535,00000000
164843.17,334.341,00000000
164843.18,333.889,00000000
164843.19,333.438,00000000
164843.2,334.341,00000000
164843.21,335.244,00000000
164843.22,335.695,00000000
164843.23,333.889,00000000
164843.24,335.695,00000000
164843.25,335.695,00000000
164843.26,336.147,00000000
164843.27,336.599,00000000
164843.28,335.244,00000000
164843.29,333.889,00000000
164843.3,336.147,00000000
164843.31,335.695,00000000
164843.32,336.599,00000000
164843.33,336.599,00000000
164843.34,336.599,00000000
164843.35,334.341,00000000
164843.36,333.889,00000000
164843.37,334.792,00000000
164843.38,334.792,00000000
164843.39,335.695,00000000
164843.4,333.889,00000000
164843.41,333.438,00000000
164843.42,333.438,00000000
164843.43,333.438,00000000
164843.44,334.792,00000000
164843.45,332.535,00000000
164843.46,333.889,00000000
164843.47,333.889,00000000
164843.48,334.341,00000000
164843.49,334.792,00000000
164843.5,334.792,00000000
164843.51,332.535,00000000
164843.52,332.987,00000000
164843.53,332.535,00000000
164843.54,331.633,00000000
164843.55,332.535,00000000
164843.56,332.987,00000000
164843.57,333.438,00000000
164843.58,334.792,00000000
164843.59,334.341,00000000
164843.6,332.535,00000000
164843.61,334.792,00000000
164843.62,332.535,00000000
164843.63,334.341,00000000
164843.64,333.438,00000000
164843.65,333.889,00000000
164843.66,332.084,00000000
164843.67,334.792,00000000
164843.68,333.889,00000000
164843.69,334.792,00000000
164843.7,335.695,00000000
164843.71,333.438,00000000
164843.72,332.535,00000000
164843.73,334.792,00000000
164843.74,333.889,00000000
164843.75,334.341,00000000
164843.76,333.889,00000000
164843.77,333.889,00000000
164843.78,333.438,00000000
164843.79,332.535,00000000
164843.8,333.438,00000000
164843.81,333.889,00000000
164843.82,332.084,00000000
164843.83,334.792,00000000
164843.84,334.792,00000000
164843.85,333.438,00000000
164843.86,332.987,00000000
164843.87,332.084,00000000
164843.88,332.535,00000000
164843.89,331.633,00000000
164843.9,332.987,00000000
164843.91,332.987,00000000
164843.92,332.084,00000000
164843.93,334.341,00000000
164843.94,333.438,00000000
164843.95,334.341,00000000
164843.96,332.987,00000000
164843.97,332.535,00000000
164843.98,332.987,00000000
164843.99,332.987,00000000
164844,332.535,00000000
164844.01,332.084,00000000
164844.02,332.987,00000000
164844.03,332.084,00000000
164844.04,330.730,00000000
164844.05,332.535,00000000
164844.06,331.633,00000000
164844.07,332.535,00000000
164844.08,332.535,00000000
164844.09,331.633,00000000
164844.1,332.084,00000000
164844.11,331.633,00000000
164844.12,330.279,00000000
164844.13,332.987,00000000
164844.14,330.730,00000000
164844.15,331.633,00000000
164844.16,331.181,00000000
164844.17,331.633,00000000
164844.18,331.181,00000000
164844.19,330.730,00000000
164844.2,332.987,00000000
164844.21,332.987,00000000
164844.22,331.181,00000000
164844.23,332.084,00000000
164844.24,332.987,00000000
164844.25,332.535,00000000
164844.26,332.535,00000000
164844.27,332.987,00000000
164844.28,331.633,00000000
164844.29,331.633,00000000
164844.3,331.633,00000000
164844.31,332.535,00000000
164844.32,332.084,00000000
164844.33,332.535,00000000
164844.34,331.633,00000000
164844.35,332.987,00000000
164844.36,332.535,00000000
164844.37,334.341,00000000
164844.38,331.633,00000000
164844.39,333.889,00000000
164844.4,333.438,00000000
164844.41,332.084,00000000
164844.42,331.633,00000000
164844.43,333.889,00000000
164844.44,332.987,00000000
164844.45,332.535,00000000
164844.46,333.438,00000000
164844.47,332.535,00000000
164844.48,333.889,00000000
164844.49,332.084,00000000
164844.5,331.633,00000000
164844.51,332.987,00000000
164844.52,332.535,00000000
164844.53,332.987,00000000
164844.54,331.633,00000000
164844.55,333.438,00000000
164844.56,332.084,00000000
164844.57,333.438,00000000
164844.58,333.438,00000000
164844.59,332.987,00000000
164844.6,332.535,00000000
164844.61,332.987,00000000
164844.62,332.535,00000000
164844.63,333.438,00000000
164844.64,333.438,00000000
164844.65,333.889,00000000
164844.66,332.084,00000000
164844.67,332.535,00000000
164844.68,332.987,00000000
164844.69,332.987,00000000
164844.7,332.535,00000000
164844.71,332.535,00000000
164844.72,332.084,00000000
164844.73,330.730,00000000
164844.74,329.828,00000000
164844.75,331.633,00000000
164844.76,332.535,00000000
