Timestamp(ms),Current(uA),D0-D7
6502.43,305.076,00000000
6502.44,307.322,00000000
6502.45,306.423,00000000
6502.46,306.873,00000000
6502.47,306.423,00000000
6502.48,306.873,00000000
6502.49,307.771,00000000
6502.5,306.873,00000000
6502.51,307.322,00000000
6502.52,305.076,00000000
6502.53,307.322,00000000
6502.54,306.423,00000000
6502.55,306.873,00000000
6502.56,306.873,00000000
6502.57,307.322,00000000
6502.58,305.525,00000000
6502.59,306.423,00000000
6502.6,307.322,00000000
6502.61,307.322,00000000
6502.62,305.525,00000000
6502.63,305.974,00000000
6502.64,306.873,00000000
6502.65,303.730,00000000
6502.66,307.771,00000000
6502.67,306.423,00000000
6502.68,307.322,00000000
6502.69,306.873,00000000
6502.7,305.525,00000000
6502.71,305.974,00000000
6502.72,305.525,00000000
6502.73,306.423,00000000
6502.74,306.423,00000000
6502.75,307.771,00000000
6502.76,306.873,00000000
6502.77,304.178,00000000
6502.78,306.423,00000000
6502.79,305.525,00000000
6502.8,306.423,00000000
6502.81,306.423,00000000
6502.82,305.076,00000000
6502.83,303.730,00000000
6502.84,305.525,00000000
6502.85,305.076,00000000
6502.86,303.730,00000000
6502.87,305.525,00000000
6502.88,303.730,00000000
6502.89,304.178,00000000
6502.9,303.730,00000000
6502.91,305.076,00000000
6502.92,305.076,00000000
6502.93,303.281,00000000
6502.94,305.525,00000000
6502.95,305.076,00000000
6502.96,305.076,00000000
6502.97,303.730,00000000
6502.98,303.281,00000000
6502.99,304.627,00000000
6503,303.281,00000000
6503.01,302.832,00000000
6503.02,301.935,00000000
6503.03,304.627,00000000
6503.04,303.730,00000000
6503.05,303.281,00000000
6503.06,304.178,00000000
6503.07,302.832,00000000
6503.08,304.178,00000000
6503.09,304.178,00000000
6503.1,302.383,00000000
6503.11,305.076,00000000
6503.12,303.730,00000000
6503.13,306.423,00000000
6503.14,303.730,00000000
6503.15,305.076,00000000
6503.16,305.076,00000000
6503.17,302.832,00000000
6503.18,305.076,00000000
6503.19,304.178,00000000
6503.2,303.730,00000000
6503.21,303.730,00000000
6503.22,304.627,00000000
6503.23,305.525,00000000
6503.24,304.627,00000000
6503.25,303.281,00000000
6503.26,304.178,00000000
6503.27,303.281,00000000
6503.28,305.076,00000000
6503.29,303.730,00000000
6503.3,302.832,00000000
6503.31,304.178,00000000
6503.32,301.486,00000000
6503.33,301.486,00000000
6503.34,301.037,00000000
6503.35,302.383,00000000
6503.36,300.589,00000000
6503.37,301.486,00000000
6503.38,300.140,00000000
6503.39,299.691,00000000
6503.4,298.795,00000000
6503.41,301.037,00000000
6503.42,301.037,00000000
6503.43,299.243,00000000
6503.44,300.140,00000000
6503.45,299.691,00000000
6503.46,299.691,00000000
6503.47,300.589,00000000
6503.48,300.589,00000000
