Timestamp(ms),Current(uA),D0-D7
39643.86,258.147,00000000
39643.87,258.147,00000000
39643.88,258.147,00000000
39643.89,259.037,00000000
39643.9,259.037,00000000
39643.91,258.147,00000000
39643.92,257.257,00000000
39643.93,259.037,00000000
39643.94,259.482,00000000
39643.95,256.813,00000000
39643.96,258.147,00000000
39643.97,258.147,00000000
39643.98,259.037,00000000
39643.99,257.702,00000000
39644,257.257,00000000
39644.01,258.147,00000000
39644.02,258.592,00000000
39644.03,257.702,00000000
39644.04,257.257,00000000
39644.05,256.813,00000000
39644.06,257.702,00000000
39644.07,258.147,00000000
39644.08,258.147,00000000
39644.09,259.037,00000000
39644.1,258.147,00000000
39644.11,259.037,00000000
39644.12,258.592,00000000
39644.13,256.813,00000000
39644.14,258.592,00000000
39644.15,259.037,00000000
39644.16,258.592,00000000
39644.17,257.257,00000000
39644.18,258.592,00000000
39644.19,258.147,00000000
39644.2,256.368,00000000
39644.21,257.257,00000000
39644.22,258.592,00000000
39644.23,258.592,00000000
39644.24,258.147,00000000
39644.25,259.482,00000000
39644.26,259.037,00000000
39644.27,257.702,00000000
39644.28,258.147,00000000
39644.29,259.037,00000000
39644.3,259.037,00000000
39644.31,259.482,00000000
39644.32,259.482,00000000
39644.33,258.592,00000000
39644.34,260.372,00000000
39644.35,258.147,00000000
39644.36,259.037,00000000
39644.37,259.927,00000000
39644.38,259.037,00000000
39644.39,259.037,00000000
39644.4,258.592,00000000
39644.41,259.927,00000000
39644.42,257.702,00000000
39644.43,257.257,00000000
39644.44,257.257,00000000
39644.45,256.813,00000000
39644.46,257.257,00000000
39644.47,258.592,00000000
39644.48,257.702,00000000
39644.49,258.147,00000000
39644.5,257.702,00000000
39644.51,256.813,00000000
39644.52,257.702,00000000
39644.53,257.702,00000000
39644.54,258.147,00000000
39644.55,259.037,00000000
39644.56,257.702,00000000
39644.57,257.702,00000000
39644.58,258.147,00000000
39644.59,259.927,00000000
39644.6,258.147,00000000
39644.61,257.702,00000000
39644.62,258.592,00000000
39644.63,259.037,00000000
39644.64,259.482,00000000
39644.65,258.147,00000000
39644.66,258.147,00000000
39644.67,258.147,00000000
39644.68,256.368,00000000
39644.69,259.482,00000000
39644.7,257.257,00000000
39644.71,256.813,00000000
39644.72,256.813,00000000
39644.73,257.257,00000000
39644.74,257.257,00000000
39644.75,258.592,00000000
39644.76,259.037,00000000
39644.77,257.257,00000000
39644.78,258.147,00000000
39644.79,259.482,00000000
39644.8,258.592,00000000
39644.81,259.037,00000000
39644.82,258.147,00000000
39644.83,258.592,00000000
39644.84,260.372,00000000
39644.85,259.037,00000000
39644.86,258.592,00000000
39644.87,259.482,00000000
39644.88,259.927,00000000
39644.89,260.372,00000000
39644.9,259.927,00000000
39644.91,259.482,00000000
39644.92,259.482,00000000
39644.93,259.482,00000000
39644.94,259.482,00000000
39644.95,259.482,00000000
39644.96,259.037,00000000
